"code","country"
"3017620425035","Italy"
"3017760002707","Italy"
"3017760628198","Italy"
"3023290012079","Italy"
"3023470001015","Italy"
"3033490004743","Italy"
"3036810201280","Italy"
"3045140105502","Italy"
"3045140280803","Italy"
"3046920010047","Italy"
"3046920016377","Italy"
"3046920017541","Italy"
"3046920022071","Italy"
"3046920022606","Italy"
"3046920022651","Italy"
"3046920028004","Italy"
"3046920028363","Italy"
"3046920028370","Italy"
"3046920028721","Italy"
"3046920029674","Italy"
"3046920029759","Italy"
"3083680025881","Italy"
"3088542500285","Italy"
"3155250367094","Italy"
"3159470000120","Italy"
"3159470001424","Italy"
"3159470005071","Italy"
"3161710000128","Italy"
"3168930010265","Italy"
"3168930010906","Italy"
"3173990026361","Italy"
"3228020481426","Italy"
"3229820129488","Italy"
"3242272346050","Italy"
"3245390039828","Italy"
"3245390039835","Italy"
"3245390068682","Italy"
"3245390084422","Italy"
"3245390084453","Italy"
"3245390089854","Italy"
"3245411157944","Italy"
"3245411443559","Italy"
"3245411573669","Italy"
"3245412373039","Italy"
"3245412563256","Italy"
"3245412568749","Italy"
"3245412589980","Italy"
"3245412654176","Italy"
"3245412654305","Italy"
"3245412738289","Italy"
"3245412901454","Italy"
"3245412980152","Italy"
"3245413451804","Italy"
"3245413458513","Italy"
"3245413497901","Italy"
"3245413504531","Italy"
"3245413812216","Italy"
"3245413922403","Italy"
"3245413922465","Italy"
"3245414021068","Italy"
"3245414104686","Italy"
"3245414104730","Italy"
"3254381025887","Italy"
"3270190007418","Italy"
"3270190007425","Italy"
"3270190008606","Italy"
"3270190020165","Italy"
"3270190022534","Italy"
"3270190025535","Italy"
"3270190114055","Italy"
"3270190117209","Italy"
"3270190122852","Italy"
"3270190127512","Italy"
"3270190127529","Italy"
"3270190127765","Italy"
"3270190127871","Italy"
"3270190128151","Italy"
"3270190128519","Italy"
"3270190128717","Italy"
"3270190151654","Italy"
"3270190153085","Italy"
"3270190155584","Italy"
"3270190175216","Italy"
"3270190178897","Italy"
"3270190180982","Italy"
"3270190197867","Italy"
"3273220081013","Italy"
"3273220081068","Italy"
"3274080005003","Italy"
"3280223108142","Italy"
"3387390320008","Italy"
"3387390320558","Italy"
"3387390325911","Italy"
"3387390326468","Italy"
"3387390331974","Italy"
"3472860051053","Italy"
"3502110003201","Italy"
"3560070048786","Italy"
"3560070048816","Italy"
"3560070060252","Italy"
"3560070100484","Italy"
"3560070108589","Italy"
"3560070142224","Italy"
"3560070149278","Italy"
"3560070157198","Italy"
"3560070167470","Italy"
"3560070168651","Italy"
"3560070179886","Italy"
"3560070215713","Italy"
"3560070218196","Italy"
"3560070223145","Italy"
"3560070235841","Italy"
"3560070240258","Italy"
"3560070242788","Italy"
"3560070254699","Italy"
"3560070275267","Italy"
"3560070275328","Italy"
"3560070276141","Italy"
"3560070323289","Italy"
"3560070339617","Italy"
"3560070373628","Italy"
"3560070379736","Italy"
"3560070386352","Italy"
"3560070387427","Italy"
"3560070393589","Italy"
"3560070393619","Italy"
"3560070401826","Italy"
"3560070419456","Italy"
"3560070420148","Italy"
"3560070420179","Italy"
"3560070429080","Italy"
"3560070439140","Italy"
"3560070439881","Italy"
"3560070472918","Italy"
"3560070478637","Italy"
"3560070479900","Italy"
"3560070487363","Italy"
"3560070496891","Italy"
"3560070510771","Italy"
"3560070514847","Italy"
"3560070519309","Italy"
"3560070541362","Italy"
"3560070614202","Italy"
"3560070669981","Italy"
"3560070682683","Italy"
"3560070701407","Italy"
"3560070707294","Italy"
"3560070720859","Italy"
"3560070725618","Italy"
"3560070737017","Italy"
"3560070737048","Italy"
"3560070737079","Italy"
"3560070737710","Italy"
"3560070759323","Italy"
"3560070776597","Italy"
"3560070792368","Italy"
"3560070794744","Italy"
"3560070797493","Italy"
"3560070800209","Italy"
"3560070800292","Italy"
"3560070811373","Italy"
"3560070820115","Italy"
"3560070820221","Italy"
"3560070820542","Italy"
"3560070820566","Italy"
"3560070820597","Italy"
"3560070820603","Italy"
"3560070822294","Italy"
"3560070823246","Italy"
"3560070823291","Italy"
"3560070825219","Italy"
"3560070829651","Italy"
"3560070830596","Italy"
"3560070837052","Italy"
"3560070837984","Italy"
"3560070850792","Italy"
"3560070856596","Italy"
"3560070869886","Italy"
"3560070918126","Italy"
"3560070918560","Italy"
"3560070926930","Italy"
"3560070930036","Italy"
"3560070931835","Italy"
"3560070955589","Italy"
"3560070957156","Italy"
"3560070966684","Italy"
"3560070967209","Italy"
"3560070969760","Italy"
"3560070969852","Italy"
"3560070983247","Italy"
"3560070984206","Italy"
"3560070998661","Italy"
"3560070998722","Italy"
"3560070998753","Italy"
"3560070998784","Italy"
"3560071005214","Italy"
"3560071008574","Italy"
"3560071012243","Italy"
"3560071012403","Italy"
"3560071012410","Italy"
"3560071013004","Italy"
"3560071013011","Italy"
"3560071013035","Italy"
"3560071013042","Italy"
"3560071013059","Italy"
"3560071013097","Italy"
"3560071013110","Italy"
"3560071013127","Italy"
"3560071013196","Italy"
"3560071014094","Italy"
"3560071014247","Italy"
"3560071015725","Italy"
"3560071016074","Italy"
"3560071046897","Italy"
"3560071049799","Italy"
"3560071050115","Italy"
"3560071062316","Italy"
"3560071062439","Italy"
"3560071082765","Italy"
"3560071083021","Italy"
"3560071083465","Italy"
"3560071083991","Italy"
"3560071084042","Italy"
"3560071084059","Italy"
"3560071090821","Italy"
"3560071095246","Italy"
"3560071095659","Italy"
"3560071096090","Italy"
"3560071096984","Italy"
"3560071097011","Italy"
"3560071097455","Italy"
"3560071097585","Italy"
"3560071097615","Italy"
"3560071117085","Italy"
"3560071117115","Italy"
"3560071117146","Italy"
"3560071117177","Italy"
"3560071117207","Italy"
"3560071154714","Italy"
"3560071168674","Italy"
"3560071175856","Italy"
"3560071175979","Italy"
"3560071183202","Italy"
"3560071184483","Italy"
"3560071190965","Italy"
"3560071193423","Italy"
"3560071194345","Italy"
"3560071230685","Italy"
"3560071231019","Italy"
"3560071231057","Italy"
"3560071235840","Italy"
"3560071251871","Italy"
"3560071252526","Italy"
"3560071253080","Italy"
"3560071254179","Italy"
"3560071256791","Italy"
"3560071257187","Italy"
"3560071257194","Italy"
"3560071259563","Italy"
"3560071261023","Italy"
"3560071261030","Italy"
"3560071261603","Italy"
"3560071261634","Italy"
"3560071264666","Italy"
"3560071265557","Italy"
"3560071265564","Italy"
"3560071265670","Italy"
"3560071265717","Italy"
"3560071265755","Italy"
"3560071266097","Italy"
"3560071266219","Italy"
"3560071266257","Italy"
"3560071266950","Italy"
"3560071267032","Italy"
"3560071267063","Italy"
"3560071267582","Italy"
"3560071269494","Italy"
"3560071269500","Italy"
"3560071269661","Italy"
"3560071269692","Italy"
"3560071269708","Italy"
"3560071269739","Italy"
"3560071272555","Italy"
"3560071276478","Italy"
"3560071403096","Italy"
"3560071407629","Italy"
"3560071407681","Italy"
"3560071407711","Italy"
"3560071407773","Italy"
"3560071407803","Italy"
"3560071407858","Italy"
"3560071410964","Italy"
"3560071411824","Italy"
"3560071413316","Italy"
"3560071413750","Italy"
"3560071417130","Italy"
"3560071417208","Italy"
"3560071417444","Italy"
"3560071417536","Italy"
"3560071417628","Italy"
"3560071418205","Italy"
"3560071418878","Italy"
"3560071420277","Italy"
"3560071428273","Italy"
"3560071433277","Italy"
"3560071433345","Italy"
"3560071433352","Italy"
"3560071433376","Italy"
"3560071433642","Italy"
"3560071435394","Italy"
"3560071437732","Italy"
"3560071445294","Italy"
"3560071453442","Italy"
"3560071453619","Italy"
"3560071455279","Italy"
"3560071455453","Italy"
"3560071459437","Italy"
"3560071462833","Italy"
"3560071462864","Italy"
"3560071468187","Italy"
"3560071469146","Italy"
"3560071469542","Italy"
"3560071469573","Italy"
"3560071469641","Italy"
"3560071469740","Italy"
"3560071469771","Italy"
"3560071478377","Italy"
"3560071478643","Italy"
"3560071482695","Italy"
"3560071482732","Italy"
"3560071492823","Italy"
"3560071500788","Italy"
"3560071501167","Italy"
"3560071504069","Italy"
"3560071504090","Italy"
"3560071525521","Italy"
"3560071533366","Italy"
"3560071534332","Italy"
"3560071534349","Italy"
"3564700019252","Italy"
"3583787458693","Italy"
"3596710307289","Italy"
"3608418898461","Italy"
"3760056260069","Italy"
"3760077534835","Italy"
"3760113766121","Italy"
"3770010799153","Italy"
"3800233074383","Italy"
"4000339035229","Italy"
"4000417026002","Italy"
"4000417700001","Italy"
"4000417702005","Italy"
"4002359006715","Italy"
"4002359014895","Italy"
"4002359650178","Italy"
"4002359654688","Italy"
"4006402010100","Italy"
"4008400191423","Italy"
"4008400221021","Italy"
"4008400260921","Italy"
"4008400290126","Italy"
"4008400290423","Italy"
"40084725","Italy"
"4011100005846","Italy"
"4011100005884","Italy"
"4011800571214","Italy"
"4017100370007","Italy"
"4021700900021","Italy"
"4056489028109","Italy"
"4056489038627","Italy"
"4056489041313","Italy"
"4056489068198","Italy"
"4056489068204","Italy"
"4056489068211","Italy"
"4056489095897","Italy"
"4056489108122","Italy"
"4056489109754","Italy"
"4056489181293","Italy"
"4056489182528","Italy"
"4056489187813","Italy"
"4056489209980","Italy"
"4056489210016","Italy"
"4056489215226","Italy"
"4056489216162","Italy"
"4056489216223","Italy"
"4056489216230","Italy"
"4056489216247","Italy"
"4056489230403","Italy"
"4056489232872","Italy"
"4056489254683","Italy"
"4056489255499","Italy"
"4056489273264","Italy"
"4056489296805","Italy"
"4056489300786","Italy"
"4056489346357","Italy"
"4056489346364","Italy"
"4056489356042","Italy"
"4056489357117","Italy"
"4056489376194","Italy"
"4056489406662","Italy"
"4056489406679","Italy"
"4056489424918","Italy"
"4056489424925","Italy"
"4056489440116","Italy"
"4056489441281","Italy"
"4056489467953","Italy"
"4056489469568","Italy"
"4056489470847","Italy"
"4056489472261","Italy"
"4056489530091","Italy"
"4056489541806","Italy"
"4056489541813","Italy"
"4056489615958","Italy"
"4056489628347","Italy"
"4056489632078","Italy"
"4056489682677","Italy"
"4056489685937","Italy"
"4056489695417","Italy"
"4056489719830","Italy"
"4056489721413","Italy"
"4056489724070","Italy"
"4056489733645","Italy"
"4056489749455","Italy"
"4056489759096","Italy"
"4056489774747","Italy"
"4056489774754","Italy"
"4056489849742","Italy"
"4056489891529","Italy"
"4056489892441","Italy"
"4056489906834","Italy"
"4056489917953","Italy"
"4056489920069","Italy"
"4056489940203","Italy"
"4056489996835","Italy"
"4058094300502","Italy"
"4061458024068","Italy"
"4061462615481","Italy"
"4067796000269","Italy"
"40822938","Italy"
"40893532","Italy"
"40896243","Italy"
"42104964","Italy"
"42105220","Italy"
"4335619020337","Italy"
"4335619022607","Italy"
"4335619057487","Italy"
"4335619172708","Italy"
"5000108478119","Italy"
"5000112557664","Italy"
"5000112565348","Italy"
"5000112594218","Italy"
"5000159386821","Italy"
"5000159419291","Italy"
"5000159459228","Italy"
"5000159492737","Italy"
"5000159528368","Italy"
"5000189983281","Italy"
"5010029000092","Italy"
"5010029201246","Italy"
"5010477348357","Italy"
"5010477348630","Italy"
"5010477348678","Italy"
"5011013100156","Italy"
"50184453","Italy"
"5053827139229","Italy"
"5053827140126","Italy"
"5053827190046","Italy"
"5053990107339","Italy"
"5053990127726","Italy"
"5053990155354","Italy"
"5053990155941","Italy"
"5053990156009","Italy"
"5053990162734","Italy"
"5053990164158","Italy"
"5053990167807","Italy"
"5053990167845","Italy"
"5059319002323","Italy"
"5059319016573","Italy"
"5059319016603","Italy"
"5059319021157","Italy"
"5059319025681","Italy"
"5059319031200","Italy"
"5059319033136","Italy"
"5059319035802","Italy"
"5059319035987","Italy"
"5059321007149","Italy"
"5200106871183","Italy"
"5201004021328","Italy"
"5201054017111","Italy"
"5201054017616","Italy"
"5202390020407","Italy"
"5202390021121","Italy"
"5391532121710","Italy"
"5391532124162","Italy"
"5391532124179","Italy"
"5400101201712","Italy"
"5400101225091","Italy"
"5407003032956","Italy"
"5410041000900","Italy"
"5410041001204","Italy"
"5410126006339","Italy"
"5410126006360","Italy"
"5410126116236","Italy"
"5410126116953","Italy"
"5410126716016","Italy"
"5411188094159","Italy"
"5411188110835","Italy"
"5411188110842","Italy"
"5411188115366","Italy"
"5411188116592","Italy"
"5411188118961","Italy"
"5411188119098","Italy"
"5411188122661","Italy"
"5411188124726","Italy"
"5411188127697","Italy"
"5411188128311","Italy"
"5411188129899","Italy"
"5411188130055","Italy"
"5411188136552","Italy"
"5411188137955","Italy"
"5411188137979","Italy"
"5411188553304","Italy"
"5412841601240","Italy"
"5413548280189","Italy"
"5425600102483","Italy"
"5449000000439","Italy"
"5449000000996","Italy"
"5449000009067","Italy"
"5449000051981","Italy"
"5449000054227","Italy"
"5449000131805","Italy"
"5449000131836","Italy"
"5449000133328","Italy"
"5449000133335","Italy"
"5449000214799","Italy"
"5449000214911","Italy"
"5449000233295","Italy"
"5449000335906","Italy"
"5600826202982","Italy"
"5600826203613","Italy"
"5601045300022","Italy"
"5900020023797","Italy"
"5900020043481","Italy"
"5900020043832","Italy"
"5900020044129","Italy"
"5900130036335","Italy"
"5900617002617","Italy"
"5900617002983","Italy"
"5900617030788","Italy"
"5900617030795","Italy"
"5900951311321","Italy"
"7300400111119","Italy"
"7300400118101","Italy"
"7300400481571","Italy"
"7300400481588","Italy"
"7300400481595","Italy"
"7311070019780","Italy"
"7311070346916","Italy"
"7394376616709","Italy"
"75041670","Italy"
"7591002000547","Italy"
"7613031514274","Italy"
"7613035619425","Italy"
"7613035619456","Italy"
"7614500010013","Italy"
"7614500010617","Italy"
"7622201691028","Italy"
"7622201691042","Italy"
"7622201764692","Italy"
"7622202214530","Italy"
"7622210406354","Italy"
"7622210717870","Italy"
"7622300086404","Italy"
"7622300336738","Italy"
"7622300441937","Italy"
"7622300571351","Italy"
"7622300631574","Italy"
"7622300744663","Italy"
"7622300784751","Italy"
"7622400006753","Italy"
"7622400013935","Italy"
"8000320010095","Italy"
"8000430135268","Italy"
"8000430138719","Italy"
"8000430171013","Italy"
"8000430172010","Italy"
"8000430194227","Italy"
"8000500032237","Italy"
"8000500034743","Italy"
"8000500111581","Italy"
"8000500179864","Italy"
"8000500217078","Italy"
"8000500267035","Italy"
"8000500267103","Italy"
"8000500269169","Italy"
"8000500283219","Italy"
"8000500310427","Italy"
"8000500359815","Italy"
"8000500359884","Italy"
"8000500384664","Italy"
"8000500385807","Italy"
"8000500391228","Italy"
"8000500398418","Italy"
"8000500415573","Italy"
"8000500416983","Italy"
"8000500417539","Italy"
"8000500425183","Italy"
"8000500426494","Italy"
"8000500435472","Italy"
"8000500435557","Italy"
"8000500435670","Italy"
"8000500435700","Italy"
"8000550502803","Italy"
"8001010076568","Italy"
"8001100067025","Italy"
"8001100067032","Italy"
"8001100069715","Italy"
"8001100069739","Italy"
"8001100070551","Italy"
"8001120828958","Italy"
"8001122004107","Italy"
"8001250009999","Italy"
"8001250120076","Italy"
"8001250120120","Italy"
"8001250120342","Italy"
"8001250120410","Italy"
"8001250220011","Italy"
"8001310810626","Italy"
"8001405000024","Italy"
"8001420003406","Italy"
"8001585001040","Italy"
"8001585001224","Italy"
"8001620015643","Italy"
"8001630011949","Italy"
"8001665712859","Italy"
"8001665725774","Italy"
"8002190001395","Italy"
"8002190001432","Italy"
"8002190001449","Italy"
"8002190001517","Italy"
"8002190001616","Italy"
"8002190001807","Italy"
"8002190001852","Italy"
"8002190001913","Italy"
"8002190002965","Italy"
"8002190006109","Italy"
"8002190006147","Italy"
"8002190006512","Italy"
"8002190006529","Italy"
"8002190006734","Italy"
"8002190006765","Italy"
"8002190006918","Italy"
"8002270014901","Italy"
"8002352304005","Italy"
"80024101","Italy"
"8002580004166","Italy"
"8002590043148","Italy"
"8002590043155","Italy"
"8002590043315","Italy"
"8002590043353","Italy"
"8002590043391","Italy"
"8002590048402","Italy"
"8002590048785","Italy"
"8002590057541","Italy"
"8002590077037","Italy"
"8002590077044","Italy"
"8002670168631","Italy"
"8002670504019","Italy"
"8002724002966","Italy"
"8002802102083","Italy"
"8002885003406","Italy"
"8002885004557","Italy"
"8002885007480","Italy"
"8003170073432","Italy"
"8003180908564","Italy"
"8003340073545","Italy"
"8004030026018","Italy"
"8004172000341","Italy"
"8004192202008","Italy"
"80042532","Italy"
"80042563","Italy"
"8004275001115","Italy"
"8004690051573","Italy"
"8004690612804","Italy"
"8005110000775","Italy"
"8005110004674","Italy"
"8005110004742","Italy"
"8005110005404","Italy"
"8005110060007","Italy"
"8005110170300","Italy"
"8005110170324","Italy"
"8005110171215","Italy"
"8005110172106","Italy"
"8005110518003","Italy"
"8005110630408","Italy"
"8005110630569","Italy"
"80051411","Italy"
"80052043","Italy"
"80052760","Italy"
"80053835","Italy"
"8006380215258","Italy"
"8006380226032","Italy"
"8007153001016","Italy"
"8007270110158","Italy"
"8007270127903","Italy"
"8008343200059","Italy"
"8008343200134","Italy"
"8008343200486","Italy"
"8008343200516","Italy"
"8008343200660","Italy"
"8008343200851","Italy"
"8008343201179","Italy"
"8008490000021","Italy"
"8008698002070","Italy"
"8008698002223","Italy"
"8008698004845","Italy"
"8008698005491","Italy"
"8008698007303","Italy"
"8008698009024","Italy"
"8008698028551","Italy"
"8008698040782","Italy"
"8009245001010","Italy"
"8009750923845","Italy"
"8009750923852","Italy"
"8010265640202","Italy"
"8010721001509","Italy"
"8013355501278","Italy"
"8013355501506","Italy"
"8013355501520","Italy"
"8013355998702","Italy"
"8013355999143","Italy"
"8013355999679","Italy"
"80135876","Italy"
"8017596057105","Italy"
"8017596066961","Italy"
"8017596077226","Italy"
"8017596107008","Italy"
"8017596112682","Italy"
"80177609","Italy"
"8019428000105","Italy"
"8019428007418","Italy"
"8019428007678","Italy"
"8020141640004","Italy"
"8020141800002","Italy"
"8023678161363","Italy"
"8023678162322","Italy"
"8027890009175","Italy"
"80310891","Italy"
"8032998903300","Italy"
"8032998903973","Italy"
"8034066307003","Italy"
"8034066307034","Italy"
"8034066307089","Italy"
"8034066307317","Italy"
"8034066309120","Italy"
"80369691","Italy"
"80412021","Italy"
"80444916","Italy"
"8052575090131","Italy"
"8052575090179","Italy"
"8052745690116","Italy"
"8057192001430","Italy"
"80602316","Italy"
"80761761","Italy"
"8076800105056","Italy"
"8076800105735","Italy"
"8076800195019","Italy"
"8076800195033","Italy"
"8076800195057","Italy"
"8076800376999","Italy"
"8076802085738","Italy"
"8076802085912","Italy"
"8076802085981","Italy"
"8076808050440","Italy"
"8076809504720","Italy"
"8076809504751","Italy"
"8076809507110","Italy"
"8076809512060","Italy"
"8076809512077","Italy"
"8076809512114","Italy"
"8076809513388","Italy"
"8076809513722","Italy"
"8076809514064","Italy"
"8076809516648","Italy"
"8076809516655","Italy"
"8076809517300","Italy"
"8076809517706","Italy"
"8076809517751","Italy"
"8076809517966","Italy"
"8076809518581","Italy"
"8076809519984","Italy"
"8076809520003","Italy"
"8076809521543","Italy"
"8076809522533","Italy"
"8076809523547","Italy"
"8076809523738","Italy"
"8076809527033","Italy"
"8076809529433","Italy"
"8076809529969","Italy"
"8076809530002","Italy"
"8076809541305","Italy"
"8076809542005","Italy"
"8076809542753","Italy"
"8076809543934","Italy"
"8076809544504","Italy"
"8076809545396","Italy"
"8076809545440","Italy"
"8076809568357","Italy"
"8076809571487","Italy"
"8076809572569","Italy"
"8076809572828","Italy"
"8076809572873","Italy"
"8076809572897","Italy"
"8076809573252","Italy"
"8076809573757","Italy"
"8076809574082","Italy"
"8076809576598","Italy"
"8076809579438","Italy"
"8076809579568","Italy"
"8076809580601","Italy"
"8076809580618","Italy"
"8076809580670","Italy"
"8076809580694","Italy"
"8076809580700","Italy"
"8076809580724","Italy"
"8076809580748","Italy"
"8076809580755","Italy"
"8076809580762","Italy"
"8076809581318","Italy"
"8076809581868","Italy"
"8076809582155","Italy"
"8076809582162","Italy"
"8076809582193","Italy"
"8076809582209","Italy"
"8076809582643","Italy"
"8076809584531","Italy"
"8076809584593","Italy"
"8076809584746","Italy"
"8076809585200","Italy"
"80809180","Italy"
"8402001012310","Italy"
"8410076481597","Italy"
"8410076601445","Italy"
"8410076610430","Italy"
"8410188012092","Italy"
"8410199002402","Italy"
"8410376014051","Italy"
"8410376016789","Italy"
"8410376017113","Italy"
"8410376026979","Italy"
"8410376039375","Italy"
"8410376039979","Italy"
"8410376039986","Italy"
"8410376040425","Italy"
"8410376042887","Italy"
"8410376042894","Italy"
"8410376045499","Italy"
"8410376047578","Italy"
"8410376050424","Italy"
"8410376055795","Italy"
"8410376058260","Italy"
"8431876066913","Italy"
"8445290728791","Italy"
"8445290970985","Italy"
"8480000808943","Italy"
"8594014861556","Italy"
"8710100126402","Italy"
"8710100127300","Italy"
"8710398162045","Italy"
"87108019","Italy"
"8711299020427","Italy"
"8711299020540","Italy"
"8711299100143","Italy"
"8711327606234","Italy"
"8715035110106","Italy"
"8715035110809","Italy"
"8715035130104","Italy"
"8715700117829","Italy"
"8715700421353","Italy"
"87157451","Italy"
"8719979201470","Italy"
"8720182127426","Italy"
"8720182127440","Italy"
"8720182394439","Italy"
"8722700197508","Italy"
"9002490100070","Italy"
"9002490208592","Italy"
"9002975301558","Italy"
"90162800","Italy"
"90375323","Italy"
"0024000001669","Japan"
"0038000916106","Japan"
"00490344","Japan"
"0051000142931","Japan"
"0073899171830","Japan"
"0074880004014","Japan"
"0074880057386","Japan"
"0074880061703","Japan"
"0077377048690","Japan"
"0078895138771","Japan"
"0078895731033","Japan"
"0079783406125","Japan"
"0096619228560","Japan"
"0096619363797","Japan"
"0096619533602","Japan"
"0096619816927","Japan"
"0096619998609","Japan"
"01134866","Japan"
"04014407","Japan"
"0454650024730","Japan"
"0472432000192","Japan"
"0475280600651","Japan"
"0484410000674","Japan"
"0484441000636","Japan"
"0486001000704","Japan"
"0490820039135","Japan"
"0497152180559","Japan"
"0688665000148","Japan"
"0770795800016","Japan"
"0858764000367","Japan"
"0888849003495","Japan"
"0891756000433","Japan"
"1409060054227","Japan"
"19010854","Japan"
"20003494","Japan"
"30000117","Japan"
"30000131","Japan"
"3019080040070","Japan"
"3019080066018","Japan"
"3019081239640","Japan"
"3023260030928","Japan"
"3036810207923","Japan"
"3038352880206","Japan"
"3038359002649","Japan"
"3065620011017","Japan"
"3068320116266","Japan"
"3073781180497","Japan"
"3080920981983","Japan"
"3083680020787","Japan"
"3090291386874","Japan"
"3165950210651","Japan"
"3165958322011","Japan"
"3165958535015","Japan"
"3222476547255","Japan"
"3222476547262","Japan"
"3226219008072","Japan"
"3228021170046","Japan"
"3228023920090","Japan"
"3229820181950","Japan"
"3252970006057","Japan"
"3252970006163","Japan"
"3252970700115","Japan"
"3263670014457","Japan"
"3263670123616","Japan"
"3263859352912","Japan"
"3265261231601","Japan"
"3265266075026","Japan"
"3289196260291","Japan"
"3292483220243","Japan"
"3292483420193","Japan"
"3347435023011","Japan"
"3428274050113","Japan"
"3487400001986","Japan"
"3497917000938","Japan"
"3507170120028","Japan"
"3516661350004","Japan"
"3760122961999","Japan"
"3838929620095","Japan"
"3871690001045","Japan"
"4000446001629","Japan"
"4000446001674","Japan"
"4052917759973","Japan"
"4067796173055","Japan"
"45019517","Japan"
"4511413405611","Japan"
"45116568","Japan"
"45130571","Japan"
"4514603410617","Japan"
"4514603463514","Japan"
"45173639","Japan"
"45207099","Japan"
"45210624","Japan"
"4524785508422","Japan"
"4528462600751","Japan"
"4549414087192","Japan"
"4549414284980","Japan"
"4549414373493","Japan"
"4549741538350","Japan"
"4550182145595","Japan"
"4550512058328","Japan"
"4550512496410","Japan"
"4550583825096","Japan"
"4550583992545","Japan"
"4562214820950","Japan"
"4571440450015","Japan"
"4589850828232","Japan"
"4600068050786","Japan"
"4600375914399","Japan"
"4600495000019","Japan"
"4600508729289","Japan"
"4600605026533","Japan"
"4600605033470","Japan"
"4600631007186","Japan"
"4600680023472","Japan"
"4600680025582","Japan"
"4600680027463","Japan"
"4600680028347","Japan"
"4600680028514","Japan"
"4600699508045","Japan"
"4600699510987","Japan"
"4600765025506","Japan"
"4601021053943","Japan"
"4601025115425","Japan"
"4601347009464","Japan"
"4601347013188","Japan"
"4601351019954","Japan"
"4601751021106","Japan"
"4601916000571","Japan"
"4602292015425","Japan"
"4602481809156","Japan"
"4603766425511","Japan"
"4603767010105","Japan"
"4604248000851","Japan"
"4604248002640","Japan"
"4604248019662","Japan"
"4604921001960","Japan"
"4605463006710","Japan"
"4605504522711","Japan"
"4605627012229","Japan"
"4605825004644","Japan"
"4605825006730","Japan"
"4606038061806","Japan"
"4606038072888","Japan"
"4606068200602","Japan"
"4606779609404","Japan"
"4606779970504","Japan"
"4607002999323","Japan"
"4607004892608","Japan"
"4607012370846","Japan"
"4607012937421","Japan"
"4607015232653","Japan"
"4607016242460","Japan"
"4607016248080","Japan"
"4607016310251","Japan"
"4607018912460","Japan"
"4607034541019","Japan"
"4607042439155","Japan"
"4607065580902","Japan"
"4607065711757","Japan"
"4607065715953","Japan"
"4607065736965","Japan"
"4607109843741","Japan"
"4607121294460","Japan"
"4607121295337","Japan"
"4607121295795","Japan"
"4607150930025","Japan"
"4607160450063","Japan"
"4607160451879","Japan"
"4607163095728","Japan"
"4607976352858","Japan"
"4610003254841","Japan"
"4610003254858","Japan"
"4610030032405","Japan"
"4610085952765","Japan"
"4610169560862","Japan"
"4610169561098","Japan"
"4610169566017","Japan"
"4610169566024","Japan"
"4610169567175","Japan"
"4610274540018","Japan"
"4613456943676","Japan"
"4620004170132","Japan"
"4620017452317","Japan"
"4620017455806","Japan"
"4620017459934","Japan"
"4620021191868","Japan"
"4620031676386","Japan"
"4620032651887","Japan"
"46267733","Japan"
"4627121170243","Japan"
"4627129930115","Japan"
"4630007984582","Japan"
"4630007984643","Japan"
"4630024630776","Japan"
"4630146040590","Japan"
"4633166008496","Japan"
"4640033503886","Japan"
"4640167403809","Japan"
"4640174750040","Japan"
"4640174750385","Japan"
"4650075429709","Japan"
"4650243872016","Japan"
"4650243872535","Japan"
"4660011135069","Japan"
"4660085515163","Japan"
"4670082503957","Japan"
"4673446669146","Japan"
"4673446750011","Japan"
"4673447397956","Japan"
"4673728135932","Japan"
"4680021883828","Japan"
"4680032565102","Japan"
"4680036919352","Japan"
"4680046720375","Japan"
"4680046721273","Japan"
"4680046721907","Japan"
"4680046722300","Japan"
"4680046729545","Japan"
"4680046729934","Japan"
"4680089890486","Japan"
"4680089890943","Japan"
"4680089891360","Japan"
"4690228107436","Japan"
"4690329014077","Japan"
"4690388008062","Japan"
"4710096001145","Japan"
"4710126206298","Japan"
"4710298240410","Japan"
"4710339006418","Japan"
"4711115020024","Japan"
"4711115020086","Japan"
"4711256280141","Japan"
"4711931033000","Japan"
"4711931034229","Japan"
"4711931034649","Japan"
"4711931034830","Japan"
"4711931036834","Japan"
"4712867851461","Japan"
"4712966542147","Japan"
"4713072170262","Japan"
"4714221130137","Japan"
"4714947000134","Japan"
"4717677148886","Japan"
"4719864781104","Japan"
"4734035071648","Japan"
"4740003002750","Japan"
"4740012034971","Japan"
"4740012036548","Japan"
"4740012600169","Japan"
"4740019007985","Japan"
"4740029052708","Japan"
"4740036009719","Japan"
"4740036016229","Japan"
"4740036016250","Japan"
"4740036016434","Japan"
"4740036017547","Japan"
"4740046005992","Japan"
"4740053000447","Japan"
"4740059811658","Japan"
"4740072130514","Japan"
"4740072132518","Japan"
"4740072254050","Japan"
"4740073072783","Japan"
"4740086005075","Japan"
"4740086008526","Japan"
"4740086020719","Japan"
"4740086021211","Japan"
"4740086026971","Japan"
"4740103011164","Japan"
"4740103098103","Japan"
"4740113090012","Japan"
"4740125120028","Japan"
"4740125383034","Japan"
"4740125410020","Japan"
"4740125523089","Japan"
"4740125633184","Japan"
"4740158007709","Japan"
"4740171185736","Japan"
"4740296007463","Japan"
"4740493031032","Japan"
"4740572001758","Japan"
"4740636995559","Japan"
"4742231004551","Japan"
